image_id,image_path,group,subgroup,event_name,image_caption,image_tags
img_00457,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233243.jpg,College,festivals,dewali 2025,a woman holding a flower in her hand,"holding flower, flower hand, woman holding, flower, woman"
img_00458,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233244.jpg,College,festivals,dewali 2025,a woman standing next to a bush with flowers,"bush flowers, woman standing, standing bush, flowers, woman"
img_00459,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233249.jpg,College,festivals,dewali 2025,a woman holding a cell phone in her hand,"woman holding, phone hand, cell phone, holding cell, woman"
img_00460,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233250.jpg,College,festivals,dewali 2025,a woman holding a flower in her right hand,"holding flower, woman holding, flower right, flower, right hand"
img_00461,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233252.jpg,College,festivals,dewali 2025,a woman holding a flower in her right hand,"holding flower, woman holding, flower right, flower, right hand"
img_00462,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233254.jpg,College,festivals,dewali 2025,a woman holding a bouquet of flowers in her hand,"bouquet flowers, holding bouquet, bouquet, flowers hand, flowers"
img_00463,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233254_01.jpg,College,festivals,dewali 2025,a young man is holding a flower in his hand,"holding flower, flower hand, man holding, flower, young man"
img_00464,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233255.jpg,College,festivals,dewali 2025,a woman holding a bouquet of flowers in front of a tree,"holding bouquet, bouquet flowers, bouquet, flowers tree, flowers"
img_00465,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233256.jpg,College,festivals,dewali 2025,a woman holding a flower in her hand,"holding flower, flower hand, woman holding, flower, woman"
img_00466,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233259.jpg,College,festivals,dewali 2025,a woman holding a cell phone in her hand,"woman holding, phone hand, cell phone, holding cell, woman"
img_00467,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233300.jpg,College,festivals,dewali 2025,a woman holding a cell phone in her hand,"woman holding, phone hand, cell phone, holding cell, woman"
img_00468,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233334.jpg,College,festivals,dewali 2025,a man standing next to a tree with a cell phone,"standing tree, man standing, tree cell, cell phone, tree"
img_00469,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233336.jpg,College,festivals,dewali 2025,a man standing next to a tree with a cell phone,"standing tree, man standing, tree cell, cell phone, tree"
img_00470,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233338.jpg,College,festivals,dewali 2025,a man standing next to a tree next to a bush,"standing tree, tree bush, man standing, tree, standing"
img_00471,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233413.jpg,College,festivals,dewali 2025,a young man holding a cell phone in front of a building,"phone building, cell phone, man holding, phone, holding cell"
img_00472,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233424.jpg,College,festivals,dewali 2025,a man holding a cell phone in front of a building,"phone building, cell phone, man holding, holding cell, phone"
img_00473,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233426.jpg,College,festivals,dewali 2025,a man standing in front of a building holding a cell phone,"man standing, standing building, cell phone, holding cell, building holding"
img_00474,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233432.jpg,College,festivals,dewali 2025,a woman standing in front of a building with a cell phone,"woman standing, standing building, cell phone, woman, standing"
img_00475,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233436.jpg,College,festivals,dewali 2025,a woman talking on a cell phone while standing in front of a building,"woman talking, phone standing, standing building, cell phone, talking cell"
img_00476,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233437.jpg,College,festivals,dewali 2025,a man standing on a sidewalk talking on a cell phone,"sidewalk talking, standing sidewalk, man standing, sidewalk, cell phone"
img_00477,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233439.jpg,College,festivals,dewali 2025,a woman standing in front of a building looking at her cell phone,"woman standing, standing building, cell phone, looking cell, building looking"
img_00478,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233445.jpg,College,festivals,dewali 2025,a woman standing in front of a building with a cell phone,"woman standing, standing building, cell phone, woman, standing"
img_00479,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233447.jpg,College,festivals,dewali 2025,a man standing in front of a building holding a cup,"man standing, holding cup, standing building, building holding, cup"
img_00480,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233449.jpg,College,festivals,dewali 2025,a young man standing in front of a building holding an umbrella,"holding umbrella, umbrella, man standing, standing building, young man"
img_00481,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233450.jpg,College,festivals,dewali 2025,a woman standing in front of a building with flowers,"woman standing, building flowers, standing building, flowers, woman"
img_00482,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233522.jpg,College,festivals,dewali 2025,a man in a black shirt and tie,"shirt tie, black shirt, man black, shirt, tie"
img_00483,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233549.jpg,College,festivals,dewali 2025,a woman standing in front of a building holding a cell phone,"woman standing, standing building, cell phone, holding cell, building holding"
img_00484,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233600.jpg,College,festivals,dewali 2025,a man standing in front of a building holding a bat,"holding bat, bat, man standing, standing building, building holding"
img_00485,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233603.jpg,College,festivals,dewali 2025,a man standing in front of a building holding a cell phone,"man standing, standing building, cell phone, holding cell, building holding"
img_00486,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233605.jpg,College,festivals,dewali 2025,a person standing in front of a brick building,"standing brick, person standing, brick building, standing, brick"
img_00487,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233607.jpg,College,festivals,dewali 2025,a man standing in front of a building with flowers,"man standing, building flowers, standing building, flowers, standing"
img_00488,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233608.jpg,College,festivals,dewali 2025,a man standing in front of a building with a cell phone,"standing building, man standing, cell phone, phone, standing"
img_00489,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233610.jpg,College,festivals,dewali 2025,a person walking down a street holding an umbrella,"holding umbrella, person walking, umbrella, walking street, walking"
img_00490,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233611.jpg,College,festivals,dewali 2025,a man walking down a sidewalk with a cell phone,"man walking, walking sidewalk, sidewalk cell, cell phone, sidewalk"
img_00491,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233614.jpg,College,festivals,dewali 2025,a man walking down a sidewalk next to a building,"man walking, walking sidewalk, sidewalk building, sidewalk, walking"
img_00492,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233616.jpg,College,festivals,dewali 2025,a man standing in front of a building holding a cell phone,"man standing, standing building, cell phone, holding cell, building holding"
img_00493,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233618.jpg,College,festivals,dewali 2025,a man talking on a cell phone in front of a building,"man talking, phone building, cell phone, talking cell, phone"
img_00494,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233621.jpg,College,festivals,dewali 2025,a man standing in front of a building holding a cell phone,"man standing, standing building, cell phone, holding cell, building holding"
img_00495,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233622.jpg,College,festivals,dewali 2025,a woman standing in front of a building talking on a cell phone,"woman standing, standing building, building talking, cell phone, talking cell"
img_00496,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233627.jpg,College,festivals,dewali 2025,a woman standing in front of a building,"woman standing, standing building, standing, woman, building"
img_00497,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233650.jpg,College,festivals,dewali 2025,a woman standing on a sidewalk next to a fence,"woman standing, sidewalk fence, standing sidewalk, fence, sidewalk"
img_00498,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233654.jpg,College,festivals,dewali 2025,a young man standing in front of a brick building,"standing brick, brick building, man standing, young man, brick"
img_00499,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233657.jpg,College,festivals,dewali 2025,a young man standing in front of a brick building,"standing brick, brick building, man standing, young man, brick"
img_00500,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233701.jpg,College,festivals,dewali 2025,a young woman standing in front of a christmas tree,"christmas tree, standing christmas, woman standing, young woman, tree"
img_00501,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233706.jpg,College,festivals,dewali 2025,a young man standing in front of a building,"standing building, man standing, young man, standing, young"
img_00502,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233707.jpg,College,festivals,dewali 2025,a woman standing in front of a building holding a cell phone,"woman standing, standing building, cell phone, holding cell, building holding"
img_00503,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233709.jpg,College,festivals,dewali 2025,a woman standing in front of a building,"woman standing, standing building, standing, woman, building"
img_00504,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233712.jpg,College,festivals,dewali 2025,a young man standing in front of a building,"standing building, man standing, young man, standing, young"
img_00505,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233716.jpg,College,festivals,dewali 2025,a man standing in front of a building,"man standing, standing building, standing, building, man"
img_00506,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233716_01.jpg,College,festivals,dewali 2025,a woman standing in front of a house,"woman standing, standing house, woman, house, standing"
img_00507,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233720.jpg,College,festivals,dewali 2025,a man standing in front of a building,"man standing, standing building, standing, building, man"
img_00508,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233726.jpg,College,festivals,dewali 2025,a woman standing in front of a building,"woman standing, standing building, standing, woman, building"
img_00509,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233727.jpg,College,festivals,dewali 2025,a man standing in front of a bunch of flowers,"man standing, bunch flowers, flowers, standing, standing bunch"
img_00510,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233731.jpg,College,festivals,dewali 2025,a man standing in front of a flower garden,"standing flower, flower garden, man standing, garden, flower"
img_00511,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233736.jpg,College,festivals,dewali 2025,a young man holding a baseball bat in front of a building,"baseball bat, bat building, bat, holding baseball, young man"
img_00512,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233739.jpg,College,festivals,dewali 2025,a young man holding a frisbee in front of a tree,"frisbee tree, holding frisbee, frisbee, man holding, young man"
img_00513,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233752.jpg,College,festivals,dewali 2025,a woman standing in front of a flower arrangement,"standing flower, flower arrangement, woman standing, flower, standing"
img_00514,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233756.jpg,College,festivals,dewali 2025,a woman standing in front of a stone wall,"woman standing, standing stone, stone wall, stone, woman"
img_00515,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233759.jpg,College,festivals,dewali 2025,a young man standing in front of a flower garden,"standing flower, flower garden, garden, man standing, flower"
img_00516,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233801.jpg,College,festivals,dewali 2025,a man standing in front of a christmas tree,"standing christmas, christmas tree, man standing, tree, christmas"
img_00517,D:\Personal\PHOTOS\College\Festivals\DEWALI 2025\IMG20251020233807.jpg,College,festivals,dewali 2025,a man standing in the middle of a street,"man standing, middle street, standing middle, street, standing"
